reference,answer type,answer,query
000000,,wsdl,service-reference -- a service-reference is a visual-studio construct which generates code from service metadata possibly from a service @placeholder .
000000,,jsp,groovlet -- groovlet are groovy scripts with @placeholder like implicit variables bounded .
000000,,concurrency,thread-weaver -- thread-weaver is a java testing framework that aims towards unit-testing @placeholder .
000000,,uss,uss -- in linux unshared memory is reported as the @placeholder unique set size .
000000,,client-side,webintents -- web intents is a framework for @placeholder service-discovery andinter-application communication .
000000,,php,phpstorm -- jetbrains phpstorm is a commercial ide for php built on jetbrains intellij idea.phpstorm provides an intelligent editor for @placeholder html css and javascript with refactoring and on-the-fly code-analysis .
000000,,openlayers,maptiler -- maptiler is an application creating map tiles for rapid raster map publishing with leaflet @placeholder and google maps api .
000000,,server,sinopia -- sinopia is an open-source web application providing a private npm repository @placeholder .
000000,,cpu,playframework-2 .4 -- play is based on a lightweight stateless web-friendly architecture and features predictable and minimal resource consumption @placeholder memory threads for highly-scalable applications .
000000,,redux,normalizr -- normalizr is a tool that normalizes deeply nested json-api responses according to a schema for flux and @placeholder apps .
000000,,node.js,supertest -- supertest is a module that provides high-level abstraction for testing http in @placeholder using low-level api provided by super-agent .
000000,,lightbox,prettyphoto -- prettyphoto is a jquery-based @placeholder clone that can be used to display media elements such as images videos and flash .
000000,,executable,incremental-linking -- incremental-linking allows the linker to update the existing @placeholder when re-compiled .
000000,,printers,pdfrenderer -- an application or api that is capable of drawing a pdf to various display mediums computer monitor image files @placeholder .
000000,,api,web-audio -- web-audio is a javascript @placeholder providing low-level low-latency audio playback and manipulation functions in html5 capable web browsers .
000000,,stack-overflow,pagedown -- pagedown is the javascript markdown previewer used on @placeholder and the rest of the stack exchange network .
000000,,desktop,nautilus -- nautilus is the official file-manager and @placeholder shell for the gnome desktop .
000000,,libjpeg-turbo,turbojpeg -- turbojpeg is a high-level api for the @placeholder library .
000000,,listview,listadapter -- listadapter is an extended adapter that is the bridge between a @placeholder or gridview and the data that backs the it .
000000,,media-player,windows-media-player -- windows-media-player abbreviated wmp is a @placeholder and media library application developed by microsoft that is used for playing audio video and viewing images on personal computers running the microsoft windows operating-system as well as on pocket pc and windows mobile-based devices .
000000,,.net,litedb -- a free open-source embedded nosql database for @placeholder .
000000,,html,gulp-useref -- a gulp plugin that can replace references to non-optimized scripts or stylesheets in @placeholder files .
000000,,dataset,recode -- recoding refers to the process of modifying the values of @placeholder matrix or vector according to a set of rules by which input values are changed to replacement values .
000000,,http-1.1,apache-traffic-server -- apache-traffic-server software is a fast scalable and extensible @placeholder compliant caching proxy server .
000000,,c++,verilator -- verilator is a translation tool which converts a subset of verilog as well as portions of systemverilog into @placeholder or systemc .
